4197.55722,4.899e-30,0.0438,0.7,0.046,#
4197.85539,4.93e-24,0.0569,0.77,0.062,#
4198.251215,1.989e-30,0.0417,0.67,0.044,#
4198.97062,2.896e-30,0.0432,0.7,0.046,#
4199.216147,4.562e-25,0.0757,0.75,0.081,#
4199.420161,1.105e-30,0.0413,0.67,0.044,#
4199.478031,1.184e-25,0.0757,0.77,0.081,#
4199.840834,1.251e-29,0.0553,0.76,0.059,#
4199.927718,1.266e-21,0.0553,0.77,0.054,#
4199.957475,3.326e-23,0.0586,0.78,0.064,#
4200.083503,7.444e-29,0.0553,0.76,0.059,#
4200.314179,1.68e-30,0.0427,0.7,0.045,#
4200.521578,6.034e-31,0.0408,0.67,0.043,#
4200.661198,4.341e-24,0.0561,0.76,0.06,#
4201.555342,3.236e-31,0.0403,0.67,0.043,#
4201.587763,9.576e-31,0.0422,0.7,0.045,#
4202.521327,1.706e-31,0.0399,0.67,0.042,#
4202.550466,1.043e-29,0.0545,0.76,0.059,#
4202.772645,6.234e-29,0.0545,0.76,0.059,#
4202.791241,5.359e-31,0.0417,0.7,0.044,#
4202.906273,3.079e-23,0.0577,0.77,0.063,#
4203.031277,2.38e-25,0.0803,0.76,0.087,#
4203.357916,6.181e-26,0.0803,0.78,0.087,#
4203.40022,3.733e-24,0.0553,0.75,0.059,#
4203.924477,2.945e-31,0.0413,0.7,0.044,#
4204.669501,1.535e-21,0.0561,0.78,0.054,#
4204.98734,1.59e-31,0.0408,0.7,0.043,#
4205.187898,8.507e-30,0.0538,0.75,0.058,#
4205.392333,5.106e-29,0.0538,0.75,0.058,#
4205.788165,2.777e-23,0.0569,0.77,0.062,#
4206.072323,3.138e-24,0.0545,0.75,0.059,#
4207.752983,6.785e-30,0.0531,0.75,0.057,#
4207.94243,4.091e-29,0.0531,0.75,0.057,#
4208.603017,2.443e-23,0.0561,0.76,0.06,#
4208.677374,2.58e-24,0.0538,0.74,0.058,#
4209.343184,1.816e-21,0.0569,0.78,0.054,#
4210.245573,5.295e-30,0.0524,0.74,0.056,#
4210.422796,3.209e-29,0.0524,0.74,0.056,#
4210.459715,2.453e-25,0.0803,0.76,0.087,#
4210.907967,6.371e-26,0.0803,0.78,0.087,#
4211.215241,2.076e-24,0.0531,0.73,0.057,#
4211.350695,2.099e-23,0.0553,0.75,0.059,#
4212.665523,4.045e-30,0.0517,0.74,0.055,#
4212.833291,2.464e-29,0.0517,0.74,0.055,#
4213.68579,1.635e-24,0.0524,0.72,0.056,#
4213.948622,2.095e-21,0.0577,0.79,0.054,#
4214.031066,1.763e-23,0.0545,0.73,0.059,#
