4450.143867,4.408e-30,0.0756,0.73,0.298,#
4450.189006,4.055e-28,0.0678,0.59,0.391,#
4450.292803,4.815e-28,0.0808,0.79,0.329,#
4450.350361,5.24e-29,0.0398,0.4,0.235,#
4450.45713,2.275e-28,0.0886,0.79,0.41,#
4450.547552,2.438e-28,0.0464,0.79,0.311,#
4450.569233,1.985e-25,0.0314,0.22,0.281,#
4450.597859,2.136e-27,0.0866,0.79,0.41,#
4450.835148,1.906e-26,0.0403,0.42,0.221,#
4450.931633,5.97e-25,0.0314,0.22,0.281,#
4451.032641,1.121e-26,0.0946,0.73,0.412,#
4451.108131,1.054e-29,0.054,0.45,0.298,#
4451.281696,7.134e-28,0.0575,0.48,0.333,#
4451.301356,4.876e-28,0.1003,0.75,0.456,#
4451.392671,2.152e-27,0.0782,0.79,0.41,#
4451.432182,1.866e-27,0.0831,0.68,0.434,#
4451.690305,5.372e-29,0.0644,0.6,0.298,#
4451.811815,1.721e-29,0.0772,0.73,0.298,#
4451.98445,1.509e-30,0.0462,0.46,0.265,#
4452.329723,6.411e-28,0.0821,0.68,0.434,#
4452.347985,1.529e-29,0.0744,0.79,0.364,#
4452.56537,1.885e-27,0.0592,0.56,0.265,#
4452.702621,3.573e-27,0.058,0.79,0.378,#
4452.709235,3.574e-27,0.0573,0.79,0.378,#
4452.962762,6.7e-29,0.069,0.62,0.298,#
4453.162961,3.328e-28,0.0798,0.69,0.352,#
4453.231904,1.076e-27,0.0801,0.79,0.378,#
4453.574745,2.965e-29,0.0542,0.59,0.25,#
4453.642574,1.671e-30,0.1057,0.77,0.48,#
4453.844291,1.658e-29,0.0352,0.79,0.34,#
4453.844826,1.658e-29,0.0352,0.79,0.34,#
4453.98826,3.674e-29,0.055,0.79,0.34,#
4453.992506,3.117e-30,0.0686,0.62,0.333,#
4454.041069,2.947e-26,0.069,0.64,0.333,#
4454.157305,2.149e-29,0.0478,0.61,0.315,#
4454.159699,2.021e-28,0.0311,0.3,0.221,#
4454.161957,7.165e-30,0.0477,0.61,0.315,#
4454.591607,2.471e-28,0.0302,0.29,0.235,#
4454.647001,1.83e-30,0.084,0.67,0.391,#
4454.71626,2.61e-27,0.0387,0.3,0.298,#
4454.745764,3.57e-30,0.0541,0.62,0.235,#
4454.770837,7.41e-28,0.03,0.29,0.235,#
4454.788411,1.553e-28,0.0545,0.58,0.265,#
4454.836719,1.019e-29,0.038,0.39,0.221,#
4454.877972,6.115e-30,0.0781,0.67,0.371,#
4455.075762,1.002e-30,0.0512,0.57,0.298,#
4455.3013,8.74e-28,0.0386,0.3,0.298,#
4455.518053,9.475e-29,0.0665,0.67,0.265,#
4455.600174,6.142e-27,0.0751,0.7,0.265,#
4455.619699,1.96e-25,0.093,0.74,0.391,#
4455.64317,4.127e-27,0.0648,0.64,0.298,#
4455.649235,1.768e-28,0.0829,0.79,0.364,#
4455.699344,3.556e-29,0.0709,0.79,0.32,#
4455.724947,1.609e-29,0.043,0.41,0.25,#
4456.187352,4.872e-29,0.057,0.79,0.351,#
4456.821178,4.44e-26,0.0309,0.3,0.235,#
4456.928991,1.42e-29,0.0624,0.57,0.333,#
4456.937718,1.098e-28,0.0557,0.56,0.25,#
4456.980879,1.072e-29,0.0669,0.67,0.25,#
4457.029072,5.599e-25,0.0308,0.29,0.25,#
4457.18024,1.808e-30,0.0646,0.6,0.315,#
4457.248301,1.879e-25,0.0311,0.29,0.25,#
4457.324938,1.055e-27,0.0808,0.73,0.333,#
4457.341566,4.876e-29,0.0428,0.44,0.208,#
4457.459727,5.034e-30,0.0833,0.69,0.391,#
4457.47984,1.834e-29,0.035,0.79,0.351,#
4457.479843,1.834e-29,0.035,0.79,0.351,#
4457.795444,1.47e-26,0.0845,0.67,0.391,#
4457.837947,2.623e-28,0.0904,0.79,0.394,#
4457.939607,4.933e-29,0.0148,0.79,0.297,#
4457.954861,4.907e-29,0.043,0.41,0.25,#
4457.96306,5.848e-30,0.0608,0.65,0.235,#
4458.063708,4.679e-30,0.0524,0.54,0.298,#
4458.114757,4.563e-30,0.0856,0.71,0.352,#
4458.185395,1.495e-30,0.08,0.67,0.371,#
4458.235977,8.634e-29,0.0251,0.29,0.25,#
4458.236075,2.878e-29,0.0251,0.29,0.25,#
4458.245014,4.879e-29,0.057,0.79,0.351,#
4458.347534,2.56e-28,0.0862,0.72,0.371,#
4458.654073,2.49e-30,0.0356,0.39,0.195,#
4458.761028,2.016e-27,0.0985,0.74,0.456,#
4458.774082,1.349e-25,0.028,0.25,0.235,#
4458.915178,6.69e-27,0.0288,0.26,0.221,#
4458.917242,1.223e-29,0.0635,0.79,0.311,#
4459.025825,1.38e-28,0.0721,0.69,0.298,#
4459.142678,1.767e-29,0.0934,0.79,0.394,#
4459.592851,6.589e-29,0.0595,0.58,0.281,#
4459.739243,7.057e-27,0.0148,-0.07,0.235,#
4459.957226,6.78e-30,0.0469,0.46,0.183,#
4460.317642,2.078e-28,0.0791,0.79,0.329,#
4460.500219,2.281e-27,0.0309,0.28,0.208,#
4460.560786,5.54e-29,0.0731,0.65,0.315,#
4460.611221,1.139e-29,0.0213,0.26,0.25,#
4460.611223,3.797e-30,0.0213,0.26,0.25,#
4460.79147,1.26e-29,0.054,0.51,0.298,#
4460.962195,1.77e-30,0.0274,0.35,0.183,#
4461.236395,1.554e-29,0.0593,0.62,0.235,#
4461.23763,2.378e-27,0.0148,-0.06,0.235,#
4461.322736,5.488e-29,0.0591,0.79,0.364,#
4461.360171,1.385e-29,0.0683,0.67,0.315,#
