3500.006547,8e-29,0.0781,0.67,0.371,#
3500.061447,1.445e-30,0.0865,0.7,0.391,#
3500.073717,7.245e-29,0.0574,0.53,0.352,#
3500.138459,2.883e-29,0.082,0.72,0.352,#
3500.251418,2.884e-24,0.0839,0.72,0.481,#
3500.254215,1.173e-28,0.0671,0.62,0.25,#
3500.259024,1.295e-26,0.058,0.64,0.289,#
3500.280064,1.92e-28,0.0877,0.7,0.412,#
3500.318522,1.971e-24,0.0688,0.66,0.415,#
3500.325783,5.2e-29,0.0761,0.66,0.352,#
3500.360334,3.05e-26,0.0657,0.57,0.364,#
3500.394152,1.874e-25,0.097,0.74,0.412,#
3500.41507,3.695e-29,0.0845,0.79,0.394,#
3500.419061,5.838e-29,0.08,0.79,0.394,#
3500.449411,1.27e-29,0.0831,0.68,0.391,#
3500.469992,2.62e-29,0.0767,0.64,0.391,#
3500.507256,4.05e-28,0.0802,0.68,0.352,#
3500.522732,6.929e-27,0.0497,0.54,0.278,#
3500.547313,1.165e-27,0.0256,0.19,0.221,#
3500.61506,1.807e-28,0.0363,0.33,0.25,#
3500.647837,1.032e-28,0.0186,0.08,0.208,#
3500.677103,1.123e-24,0.0431,0.5,0.256,#
3500.717067,3.555e-28,0.0583,0.54,0.352,#
3500.753993,7.159e-29,0.087,0.68,0.391,#
3500.800996,5.16e-25,0.0724,0.65,0.344,#
3500.801835,5.836e-29,0.0828,0.79,0.394,#
3500.819484,1.8e-28,0.0333,0.24,0.281,#
3500.83013,6.292e-26,0.1013,0.79,0.466,#
3500.832851,5.39e-28,0.0224,0.41,0.243,#
3500.863533,2.064e-27,0.0485,0.5,0.208,#
3500.873199,3.165e-23,0.0566,0.55,0.335,#
3500.916085,3.092e-30,0.0686,0.62,0.333,#
3500.944535,7.45e-28,0.027,0.19,0.196,#
3501.031407,4.628e-27,0.0547,0.52,0.313,#
3501.062472,2.597e-22,0.0568,0.48,0.314,#
3501.075731,3.747e-26,0.0278,0.46,0.215,#
3501.08666,1.94e-29,0.025,0.79,0.298,#
3501.09385,5.5e-30,0.0772,0.69,0.315,#
3501.100315,2.711e-28,0.1018,0.75,0.456,#
3501.164189,4.16e-28,0.0502,0.5,0.281,#
3501.190287,1.25e-26,0.0275,0.46,0.211,#
3501.205202,6.686e-26,0.0563,0.64,0.281,#
3501.212972,3.165e-29,0.099,0.75,0.412,#
3501.215667,5.306e-27,0.0544,0.59,0.296,#
3501.227233,7.574e-23,0.065,0.55,0.339,#
3501.271865,1.246e-24,0.0973,0.73,0.437,#
3501.278246,7.668e-26,0.1013,0.72,0.494,#
3501.318783,5.311e-26,0.056,0.66,0.29,#
3501.401122,3.785e-29,0.0876,0.79,0.34,#
3501.407309,1.7e-25,0.0605,0.55,0.333,#
3501.441776,1.215e-29,0.0598,0.79,0.34,#
3501.46247,1.412e-29,0.0876,0.79,0.34,#
3501.463161,2.642e-22,0.0576,0.43,0.337,#
3501.485097,2.628e-27,0.0346,0.44,0.265,#
3501.48571,7.883e-27,0.0346,0.44,0.265,#
3501.499839,1.233e-28,0.052,0.79,0.311,#
3501.510025,3.21e-28,0.067,0.56,0.333,#
3501.522193,2.251e-29,0.0796,0.79,0.329,#
3501.530812,1.904e-24,0.0973,0.74,0.412,#
3501.534602,3.34e-25,0.0861,0.73,0.462,#
3501.535673,2.945e-28,0.0239,0.79,0.311,#
3501.543242,2.944e-28,0.0238,0.79,0.311,#
3501.558388,6.106e-30,0.0776,0.66,0.315,#
3501.567831,1.527e-21,0.077,0.69,0.361,#
3501.579076,1.233e-28,0.052,0.79,0.311,#
3501.594275,2.234e-29,0.0686,0.62,0.333,#
3501.636733,7.587e-30,0.043,0.38,0.281,#
3501.65091,2.422e-28,0.0658,0.63,0.315,#
3501.652264,4.862e-29,0.0826,0.66,0.371,#
3501.677338,2.258e-28,0.0709,0.65,0.333,#
3501.723534,1.77e-29,0.067,0.61,0.352,#
3501.726759,5.69e-25,0.0584,0.53,0.251,#
3501.748903,4.085e-28,0.0846,0.68,0.371,#
3501.754501,4.565e-28,0.0471,0.5,0.117,#
3501.757693,1.522e-28,0.0471,0.5,0.352,#
3501.75776,1.01e-24,0.0892,0.7,0.507,#
3501.781424,3.128e-28,0.05,0.79,0.329,#
3501.781705,4.573e-29,0.0683,0.66,0.265,#
3501.825653,5.417e-22,0.0645,0.52,0.382,#
3501.852726,1.83e-26,0.0685,0.56,0.362,#
3501.861313,3.197e-28,0.073,0.71,0.281,#
3501.879177,5.258e-29,0.1022,0.79,0.471,#
3501.882046,4.074e-29,0.0249,0.79,0.303,#
3501.895212,4.842e-28,0.0887,0.71,0.412,#
3501.912174,4.632e-29,0.0718,0.62,0.352,#
3501.934485,6.617e-28,0.0734,0.68,0.281,#
3501.961577,1.326e-26,0.0935,0.79,0.426,#
3501.987592,9.18e-29,0.053,0.79,0.32,#
3501.988539,1.283e-29,0.0173,0.79,0.282,#
3501.990891,2.385e-29,0.0363,0.35,0.221,#
3501.991351,2.09e-29,0.0587,0.79,0.34,#
3502.027466,7.056e-30,0.0997,0.74,0.434,#
3502.041521,1.211e-24,0.0856,0.72,0.409,#
3502.048689,4.034e-29,0.0253,0.79,0.298,#
3502.073215,2.361e-29,0.0194,0.79,0.274,#
3502.077905,3.815e-29,0.0194,0.79,0.274,#
3502.094068,3.815e-29,0.0195,0.79,0.274,#
3502.098758,2.36e-29,0.0195,0.79,0.274,#
3502.11674,3.257e-24,0.0631,0.58,0.396,#
3502.16872,6.08e-29,0.074,0.79,0.424,#
3502.177261,3.148e-28,0.0463,0.46,0.265,#
3502.228406,1.768e-22,0.0796,0.7,0.377,#
3502.243995,2.319e-30,0.0492,0.5,0.195,#
3502.269692,2.027e-29,0.1076,0.79,0.448,#
3502.29332,3.73e-29,0.0719,0.63,0.371,#
3502.371445,1.97e-28,0.0799,0.69,0.333,#
3502.379067,2.83e-28,0.0908,0.74,0.333,#
3502.39875,1.229e-27,0.0825,0.7,0.448,#
3502.408816,1.149e-21,0.0319,0.14,0.258,#
3502.423625,3.744e-22,0.0333,0.28,0.258,#
3502.435592,1.82e-29,0.0173,0.79,0.282,#
